TIME,GEO,Value
2010W01,Berlin,654
2010W01,Brandenburg,575
2010W01,Bremen,160
2010W01,Hamburg,361
2010W01,Hessen,"1,242"
2010W01,Mecklenburg-Vorpommern,386
2010W01,Niedersachsen,"1,775"
2010W01,Nordrhein-Westfalen,"3,92"
2010W01,Rheinland-Pfalz,895
2010W01,Saarland,233
2010W01,Sachsen,"1,084"
2010W01,Sachsen-Anhalt,682
2010W01,Schleswig-Holstein,577
2010W01,Th�ringen,532
2010W02,Germany (until 1990 former territory of the FRG),"17,776"
2010W02,Baden-W�rttemberg,"2,108"
2010W02,Bayern,"2,536"
2010W02,Berlin,636
2010W02,Brandenburg,579
2010W02,Bremen,155
2010W02,Hamburg,316
2010W02,Hessen,"1,239"
2010W02,Mecklenburg-Vorpommern,386
2010W02,Niedersachsen,"1,773"
2010W02,Nordrhein-Westfalen,"4,017"
2010W02,Rheinland-Pfalz,909
2010W02,Saarland,271
2010W02,Sachsen,988
2010W02,Sachsen-Anhalt,640
2010W02,Schleswig-Holstein,631
2010W02,Th�ringen,592
2010W03,Germany (until 1990 former territory of the FRG),"17,309"
2010W03,Baden-W�rttemberg,"2,045"
2010W03,Bayern,"2,516"
2010W03,Berlin,653
2010W03,Brandenburg,538
2010W03,Bremen,156
2010W03,Hamburg,313
2010W03,Hessen,"1,196"
2010W03,Mecklenburg-Vorpommern,389
2010W03,Niedersachsen,"1,625"
2010W03,Nordrhein-Westfalen,"3,83"
2010W03,Rheinland-Pfalz,878
2010W03,Saarland,282
2010W03,Sachsen,"1,054"
2010W03,Sachsen-Anhalt,631
2010W03,Schleswig-Holstein,638
2010W03,Th�ringen,565
2010W04,Germany (until 1990 former territory of the FRG),"17,455"
2010W04,Baden-W�rttemberg,"1,976"
2010W04,Bayern,"2,487"
2010W04,Berlin,661
2010W04,Brandenburg,548
2010W04,Bremen,160
2010W04,Hamburg,367
2010W04,Hessen,"1,214"
2010W04,Mecklenburg-Vorpommern,449
2010W04,Niedersachsen,"1,782"
2010W04,Nordrhein-Westfalen,"3,823"
2010W04,Rheinland-Pfalz,841
2010W04,Saarland,234
2010W04,Sachsen,"1,055"
2010W04,Sachsen-Anhalt,656
2010W04,Schleswig-Holstein,709
2010W04,Th�ringen,493
2010W05,Germany (until 1990 former territory of the FRG),"17,59"
2010W05,Baden-W�rttemberg,"1,905"
2010W05,Bayern,"2,49"
2010W05,Berlin,661
2010W05,Brandenburg,605
2010W05,Bremen,172
2010W05,Hamburg,403
2010W05,Hessen,"1,308"
2010W05,Mecklenburg-Vorpommern,418
2010W05,Niedersachsen,"1,793"
2010W05,Nordrhein-Westfalen,"3,864"
2010W05,Rheinland-Pfalz,944
2010W05,Saarland,240
2010W05,Sachsen,982
2010W05,Sachsen-Anhalt,654
2010W05,Schleswig-Holstein,598
2010W05,Th�ringen,553
2010W06,Germany (until 1990 former territory of the FRG),"17,701"
2010W06,Baden-W�rttemberg,"2,062"
2010W06,Bayern,"2,551"
2010W06,Berlin,628
2010W06,Brandenburg,567
2010W06,Bremen,150
2010W06,Hamburg,387
2010W06,Hessen,"1,246"
2010W06,Mecklenburg-Vorpommern,398
2010W06,Niedersachsen,"1,756"
2010W06,Nordrhein-Westfalen,"3,937"
2010W06,Rheinland-Pfalz,868
2010W06,Saarland,255
2010W06,Sachsen,"1,036"
2010W06,Sachsen-Anhalt,652
2010W06,Schleswig-Holstein,654
2010W06,Th�ringen,554
2010W07,Germany (until 1990 former territory of the FRG),"18,077"
2010W07,Baden-W�rttemberg,"2,058"
2010W07,Bayern,"2,541"
2010W07,Berlin,668
2010W07,Brandenburg,553
2010W07,Bremen,160
2010W07,Hamburg,375
2010W07,Hessen,"1,327"
2010W07,Mecklenburg-Vorpommern,360
2010W07,Niedersachsen,"1,832"
2010W07,Nordrhein-Westfalen,"4,029"
2010W07,Rheinland-Pfalz,937
2010W07,Saarland,205
2010W07,Sachsen,"1,099"
2010W07,Sachsen-Anhalt,674
2010W07,Schleswig-Holstein,660
2010W07,Th�ringen,599
2010W08,Germany (until 1990 former territory of the FRG),"17,898"
2010W08,Baden-W�rttemberg,"2,089"
2010W08,Bayern,"2,556"
2010W08,Berlin,681
2010W08,Brandenburg,563
2010W08,Bremen,146
2010W08,Hamburg,347
2010W08,Hessen,"1,246"
2010W08,Mecklenburg-Vorpommern,389
2010W08,Niedersachsen,"1,806"
2010W08,Nordrhein-Westfalen,"4,013"
2010W08,Rheinland-Pfalz,888
2010W08,Saarland,272
2010W08,Sachsen,"1,066"
2010W08,Sachsen-Anhalt,633
2010W08,Schleswig-Holstein,643
2010W08,Th�ringen,560
2010W09,Germany (until 1990 former territory of the FRG),"17,215"
2010W09,Baden-W�rttemberg,"2,046"
2010W09,Bayern,"2,497"
2010W09,Berlin,640
2010W09,Brandenburg,575
2010W09,Bremen,132
2010W09,Hamburg,339
2010W09,Hessen,"1,221"
2010W09,Mecklenburg-Vorpommern,325
2010W09,Niedersachsen,"1,732"
2010W09,Nordrhein-Westfalen,"3,79"
2010W09,Rheinland-Pfalz,897
2010W09,Saarland,240
2010W09,Sachsen,"1,016"
2010W09,Sachsen-Anhalt,605
2010W09,Schleswig-Holstein,619
2010W09,Th�ringen,541
2010W10,Germany (until 1990 former territory of the FRG),"17,387"
2010W10,Baden-W�rttemberg,"2,102"
2010W10,Bayern,"2,544"
2010W10,Berlin,641
2010W10,Brandenburg,534
2010W10,Bremen,160
2010W10,Hamburg,319
2010W10,Hessen,"1,244"
2010W10,Mecklenburg-Vorpommern,385
2010W10,Niedersachsen,"1,695"
2010W10,Nordrhein-Westfalen,"3,874"
2010W10,Rheinland-Pfalz,854
2010W10,Saarland,239
2010W10,Sachsen,"1,001"
2010W10,Sachsen-Anhalt,625
2010W10,Schleswig-Holstein,602
2010W10,Th�ringen,568
2010W11,Germany (until 1990 former territory of the FRG),"17,683"
2010W11,Baden-W�rttemberg,"2,009"
2010W11,Bayern,"2,633"
2010W11,Berlin,639
2010W11,Brandenburg,596
2010W11,Bremen,169
2010W11,Hamburg,308
2010W11,Hessen,"1,161"
2010W11,Mecklenburg-Vorpommern,381
2010W11,Niedersachsen,"1,75"
2010W11,Nordrhein-Westfalen,"4,041"
2010W11,Rheinland-Pfalz,869
2010W11,Saarland,271
2010W11,Sachsen,"1,019"
2010W11,Sachsen-Anhalt,634
2010W11,Schleswig-Holstein,642
2010W11,Th�ringen,561
2010W12,Germany (until 1990 former territory of the FRG),"16,831"
2010W12,Baden-W�rttemberg,"1,955"
2010W12,Bayern,"2,437"
2010W12,Berlin,625
2010W12,Brandenburg,515
2010W12,Bremen,155
2010W12,Hamburg,289
2010W12,Hessen,"1,205"
2010W12,Mecklenburg-Vorpommern,364
2010W12,Niedersachsen,"1,652"
2010W12,Nordrhein-Westfalen,"3,818"
2010W12,Rheinland-Pfalz,875
2010W12,Saarland,230
2010W12,Sachsen,978
2010W12,Sachsen-Anhalt,602
2010W12,Schleswig-Holstein,601
2010W12,Th�ringen,530
2010W13,Germany (until 1990 former territory of the FRG),"16,452"
2010W13,Baden-W�rttemberg,"1,945"
2010W13,Bayern,"2,361"
2010W13,Berlin,603
2010W13,Brandenburg,532
2010W13,Bremen,159
2010W13,Hamburg,324
2010W13,Hessen,"1,165"
2010W13,Mecklenburg-Vorpommern,345
2010W13,Niedersachsen,"1,63"
2010W13,Nordrhein-Westfalen,"3,642"
2010W13,Rheinland-Pfalz,846
2010W13,Saarland,230
2010W13,Sachsen,975
2010W13,Sachsen-Anhalt,582
2010W13,Schleswig-Holstein,611
2010W13,Th�ringen,502
2010W14,Germany (until 1990 former territory of the FRG),"16,025"
2010W14,Baden-W�rttemberg,"1,885"
2010W14,Bayern,"2,254"
2010W14,Berlin,555
2010W14,Brandenburg,538
2010W14,Bremen,142
2010W14,Hamburg,341
2010W14,Hessen,"1,12"
2010W14,Mecklenburg-Vorpommern,357
2010W14,Niedersachsen,"1,611"
2010W14,Nordrhein-Westfalen,"3,519"
2010W14,Rheinland-Pfalz,834
2010W14,Saarland,243
2010W14,Sachsen,952
2010W14,Sachsen-Anhalt,563
2010W14,Schleswig-Holstein,574
2010W14,Th�ringen,537
2010W15,Germany (until 1990 former territory of the FRG),"16,2"
2010W15,Baden-W�rttemberg,"1,916"
2010W15,Bayern,"2,308"
2010W15,Berlin,572
2010W15,Brandenburg,530
2010W15,Bremen,131
2010W15,Hamburg,319
2010W15,Hessen,"1,11"
2010W15,Mecklenburg-Vorpommern,326
2010W15,Niedersachsen,"1,593"
2010W15,Nordrhein-Westfalen,"3,679"
2010W15,Rheinland-Pfalz,813
2010W15,Saarland,252
2010W15,Sachsen,958
2010W15,Sachsen-Anhalt,573
2010W15,Schleswig-Holstein,611
2010W15,Th�ringen,509
2010W16,Germany (until 1990 former territory of the FRG),"16,367"
2010W16,Baden-W�rttemberg,"1,839"
2010W16,Bayern,"2,378"
2010W16,Berlin,619
2010W16,Brandenburg,521
2010W16,Bremen,138
2010W16,Hamburg,320
2010W16,Hessen,"1,166"
2010W16,Mecklenburg-Vorpommern,324
2010W16,Niedersachsen,"1,669"
2010W16,Nordrhein-Westfalen,"3,717"
2010W16,Rheinland-Pfalz,853
2010W16,Saarland,235
2010W16,Sachsen,949
2010W16,Sachsen-Anhalt,549
2010W16,Schleswig-Holstein,580
2010W16,Th�ringen,510
2010W17,Germany (until 1990 former territory of the FRG),"16,356"
2010W17,Baden-W�rttemberg,"1,903"
2010W17,Bayern,"2,347"
2010W17,Berlin,650
2010W17,Brandenburg,529
2010W17,Bremen,145
2010W17,Hamburg,339
2010W17,Hessen,"1,183"
2010W17,Mecklenburg-Vorpommern,343
2010W17,Niedersachsen,"1,622"
2010W17,Nordrhein-Westfalen,"3,612"
2010W17,Rheinland-Pfalz,874
2010W17,Saarland,227
2010W17,Sachsen,975
2010W17,Sachsen-Anhalt,535
2010W17,Schleswig-Holstein,600
2010W17,Th�ringen,472
2010W18,Germany (until 1990 former territory of the FRG),"15,795"
2010W18,Baden-W�rttemberg,"1,852"
2010W18,Bayern,"2,262"
2010W18,Berlin,567
2010W18,Brandenburg,505
2010W18,Bremen,156
2010W18,Hamburg,340
2010W18,Hessen,"1,1"
2010W18,Mecklenburg-Vorpommern,362
2010W18,Niedersachsen,"1,6"
2010W18,Nordrhein-Westfalen,"3,538"
2010W18,Rheinland-Pfalz,708
2010W18,Saarland,242
2010W18,Sachsen,925
2010W18,Sachsen-Anhalt,574
2010W18,Schleswig-Holstein,616
2010W18,Th�ringen,448
2010W19,Germany (until 1990 former territory of the FRG),"15,778"
2010W19,Baden-W�rttemberg,"1,817"
2010W19,Bayern,"2,195"
2010W19,Berlin,612
2010W19,Brandenburg,518
2010W19,Bremen,134
2010W19,Hamburg,316
2010W19,Hessen,"1,108"
2010W19,Mecklenburg-Vorpommern,335
2010W19,Niedersachsen,"1,572"
2010W19,Nordrhein-Westfalen,"3,587"
2010W19,Rheinland-Pfalz,785
2010W19,Saarland,237
2010W19,Sachsen,977
2010W19,Sachsen-Anhalt,559
2010W19,Schleswig-Holstein,587
2010W19,Th�ringen,439
2010W20,Germany (until 1990 former territory of the FRG),"15,788"
2010W20,Baden-W�rttemberg,"1,716"
2010W20,Bayern,"2,21"
2010W20,Berlin,597
2010W20,Brandenburg,501
2010W20,Bremen,131
2010W20,Hamburg,283
2010W20,Hessen,"1,089"
2010W20,Mecklenburg-Vorpommern,342
2010W20,Niedersachsen,"1,592"
2010W20,Nordrhein-Westfalen,"3,604"
2010W20,Rheinland-Pfalz,826
2010W20,Saarland,236
2010W20,Sachsen,975
2010W20,Sachsen-Anhalt,599
2010W20,Schleswig-Holstein,570
2010W20,Th�ringen,517
2010W21,Germany (until 1990 former territory of the FRG),"16,029"
2010W21,Baden-W�rttemberg,"1,814"
2010W21,Bayern,"2,317"
2010W21,Berlin,594
2010W21,Brandenburg,518
2010W21,Bremen,131
2010W21,Hamburg,282
2010W21,Hessen,"1,148"
2010W21,Mecklenburg-Vorpommern,305
2010W21,Niedersachsen,"1,614"
2010W21,Nordrhein-Westfalen,"3,64"
2010W21,Rheinland-Pfalz,842
2010W21,Saarland,217
2010W21,Sachsen,"1,009"
2010W21,Sachsen-Anhalt,533
2010W21,Schleswig-Holstein,550
2010W21,Th�ringen,515
2010W22,Germany (until 1990 former territory of the FRG),"15,497"
2010W22,Baden-W�rttemberg,"1,735"
2010W22,Bayern,"2,156"
2010W22,Berlin,636
2010W22,Brandenburg,508
2010W22,Bremen,134
2010W22,Hamburg,305
2010W22,Hessen,"1,155"
2010W22,Mecklenburg-Vorpommern,339
2010W22,Niedersachsen,"1,566"
2010W22,Nordrhein-Westfalen,"3,445"
2010W22,Rheinland-Pfalz,771
2010W22,Saarland,251
2010W22,Sachsen,930
2010W22,Sachsen-Anhalt,542
2010W22,Schleswig-Holstein,541
2010W22,Th�ringen,483
2010W23,Germany (until 1990 former territory of the FRG),"15,919"
2010W23,Baden-W�rttemberg,"1,858"
2010W23,Bayern,"2,396"
2010W23,Berlin,609
2010W23,Brandenburg,515
2010W23,Bremen,129
2010W23,Hamburg,286
2010W23,Hessen,"1,051"
2010W23,Mecklenburg-Vorpommern,344
2010W23,Niedersachsen,"1,561"
2010W23,Nordrhein-Westfalen,"3,533"
2010W23,Rheinland-Pfalz,832
2010W23,Saarland,208
2010W23,Sachsen,967
2010W23,Sachsen-Anhalt,599
2010W23,Schleswig-Holstein,544
2010W23,Th�ringen,487
2010W24,Germany (until 1990 former territory of the FRG),"15,106"
2010W24,Baden-W�rttemberg,"1,695"
2010W24,Bayern,"2,154"
2010W24,Berlin,557
2010W24,Brandenburg,461
2010W24,Bremen,135
2010W24,Hamburg,334
2010W24,Hessen,"1,046"
2010W24,Mecklenburg-Vorpommern,344
2010W24,Niedersachsen,"1,492"
2010W24,Nordrhein-Westfalen,"3,341"
2010W24,Rheinland-Pfalz,795
2010W24,Saarland,202
2010W24,Sachsen,937
2010W24,Sachsen-Anhalt,546
2010W24,Schleswig-Holstein,574
2010W24,Th�ringen,493
2010W25,Germany (until 1990 former territory of the FRG),"15,514"
2010W25,Baden-W�rttemberg,"1,747"
2010W25,Bayern,"2,211"
2010W25,Berlin,605
2010W25,Brandenburg,505
2010W25,Bremen,120
2010W25,Hamburg,329
2010W25,Hessen,"1,083"
2010W25,Mecklenburg-Vorpommern,323
2010W25,Niedersachsen,"1,586"
2010W25,Nordrhein-Westfalen,"3,488"
2010W25,Rheinland-Pfalz,769
2010W25,Saarland,231
2010W25,Sachsen,925
2010W25,Sachsen-Anhalt,538
2010W25,Schleswig-Holstein,563
2010W25,Th�ringen,491
2010W26,Germany (until 1990 former territory of the FRG),"17,346"
2010W26,Baden-W�rttemberg,"2,018"
2010W26,Bayern,"2,314"
2010W26,Berlin,611
2010W26,Brandenburg,567
2010W26,Bremen,162
2010W26,Hamburg,327
2010W26,Hessen,"1,229"
2010W26,Mecklenburg-Vorpommern,370
2010W26,Niedersachsen,"1,767"
2010W26,Nordrhein-Westfalen,"4,035"
2010W26,Rheinland-Pfalz,850
2010W26,Saarland,261
2010W26,Sachsen,989
2010W26,Sachsen-Anhalt,645
2010W26,Schleswig-Holstein,689
2010W26,Th�ringen,512
2010W27,Germany (until 1990 former territory of the FRG),"16,982"
2010W27,Baden-W�rttemberg,"1,872"
2010W27,Bayern,"2,345"
2010W27,Berlin,691
2010W27,Brandenburg,572
2010W27,Bremen,151
2010W27,Hamburg,328
2010W27,Hessen,"1,133"
2010W27,Mecklenburg-Vorpommern,388
2010W27,Niedersachsen,"1,66"
2010W27,Nordrhein-Westfalen,"4,073"
2010W27,Rheinland-Pfalz,835
2010W27,Saarland,243
2010W27,Sachsen,980
2010W27,Sachsen-Anhalt,584
2010W27,Schleswig-Holstein,633
2010W27,Th�ringen,494
2010W28,Germany (until 1990 former territory of the FRG),"18,026"
2010W28,Baden-W�rttemberg,"1,905"
2010W28,Bayern,"2,429"
2010W28,Berlin,853
2010W28,Brandenburg,668
2010W28,Bremen,161
2010W28,Hamburg,379
2010W28,Hessen,"1,204"
2010W28,Mecklenburg-Vorpommern,416
2010W28,Niedersachsen,"1,828"
2010W28,Nordrhein-Westfalen,"4,125"
2010W28,Rheinland-Pfalz,906
2010W28,Saarland,222
2010W28,Sachsen,"1,155"
2010W28,Sachsen-Anhalt,670
2010W28,Schleswig-Holstein,575
2010W28,Th�ringen,530
2010W29,Germany (until 1990 former territory of the FRG),"15,543"
2010W29,Baden-W�rttemberg,"1,749"
2010W29,Bayern,"2,164"
2010W29,Berlin,644
2010W29,Brandenburg,537
2010W29,Bremen,138
2010W29,Hamburg,315
2010W29,Hessen,"1,006"
2010W29,Mecklenburg-Vorpommern,391
2010W29,Niedersachsen,"1,57"
2010W29,Nordrhein-Westfalen,"3,455"
2010W29,Rheinland-Pfalz,791
2010W29,Saarland,236
2010W29,Sachsen,923
2010W29,Sachsen-Anhalt,547
2010W29,Schleswig-Holstein,612
2010W29,Th�ringen,465
2010W30,Germany (until 1990 former territory of the FRG),"14,864"
2010W30,Baden-W�rttemberg,"1,744"
2010W30,Bayern,"2,082"
2010W30,Berlin,605
2010W30,Brandenburg,493
2010W30,Bremen,107
2010W30,Hamburg,306
2010W30,Hessen,"1,027"
2010W30,Mecklenburg-Vorpommern,301
2010W30,Niedersachsen,"1,499"
2010W30,Nordrhein-Westfalen,"3,317"
2010W30,Rheinland-Pfalz,767
2010W30,Saarland,220
2010W30,Sachsen,852
2010W30,Sachsen-Anhalt,549
2010W30,Schleswig-Holstein,504
2010W30,Th�ringen,491
2010W31,Germany (until 1990 former territory of the FRG),"15,097"
2010W31,Baden-W�rttemberg,"1,732"
2010W31,Bayern,"2,202"
2010W31,Berlin,577
2010W31,Brandenburg,447
2010W31,Bremen,147
2010W31,Hamburg,308
2010W31,Hessen,"1,047"
2010W31,Mecklenburg-Vorpommern,327
2010W31,Niedersachsen,"1,565"
2010W31,Nordrhein-Westfalen,"3,342"
2010W31,Rheinland-Pfalz,715
2010W31,Saarland,234
2010W31,Sachsen,927
2010W31,Sachsen-Anhalt,535
2010W31,Schleswig-Holstein,550
2010W31,Th�ringen,442
2010W32,Germany (until 1990 former territory of the FRG),"15,406"
2010W32,Baden-W�rttemberg,"1,814"
2010W32,Bayern,"2,227"
2010W32,Berlin,578
2010W32,Brandenburg,533
2010W32,Bremen,128
2010W32,Hamburg,290
2010W32,Hessen,"1,082"
2010W32,Mecklenburg-Vorpommern,372
2010W32,Niedersachsen,"1,529"
2010W32,Nordrhein-Westfalen,"3,351"
2010W32,Rheinland-Pfalz,766
2010W32,Saarland,232
2010W32,Sachsen,934
2010W32,Sachsen-Anhalt,554
2010W32,Schleswig-Holstein,554
2010W32,Th�ringen,462
2010W33,Germany (until 1990 former territory of the FRG),"15,362"
2010W33,Baden-W�rttemberg,"1,76"
2010W33,Bayern,"2,192"
2010W33,Berlin,566
2010W33,Brandenburg,470
2010W33,Bremen,128
2010W33,Hamburg,305
2010W33,Hessen,"1,092"
2010W33,Mecklenburg-Vorpommern,345
2010W33,Niedersachsen,"1,517"
2010W33,Nordrhein-Westfalen,"3,499"
2010W33,Rheinland-Pfalz,767
2010W33,Saarland,219
2010W33,Sachsen,909
2010W33,Sachsen-Anhalt,513
2010W33,Schleswig-Holstein,581
2010W33,Th�ringen,499
2010W34,Germany (until 1990 former territory of the FRG),"15,215"
2010W34,Baden-W�rttemberg,"1,705"
2010W34,Bayern,"2,303"
2010W34,Berlin,567
2010W34,Brandenburg,548
2010W34,Bremen,134
2010W34,Hamburg,305
2010W34,Hessen,"1,079"
2010W34,Mecklenburg-Vorpommern,308
2010W34,Niedersachsen,"1,523"
2010W34,Nordrhein-Westfalen,"3,29"
2010W34,Rheinland-Pfalz,730
2010W34,Saarland,239
2010W34,Sachsen,905
2010W34,Sachsen-Anhalt,524
2010W34,Schleswig-Holstein,571
2010W34,Th�ringen,484
2010W35,Germany (until 1990 former territory of the FRG),"14,979"
2010W35,Baden-W�rttemberg,"1,759"
2010W35,Bayern,"2,178"
2010W35,Berlin,600
2010W35,Brandenburg,507
2010W35,Bremen,122
2010W35,Hamburg,317
2010W35,Hessen,"1,011"
2010W35,Mecklenburg-Vorpommern,327
2010W35,Niedersachsen,"1,569"
2010W35,Nordrhein-Westfalen,"3,271"
2010W35,Rheinland-Pfalz,713
2010W35,Saarland,209
2010W35,Sachsen,834
2010W35,Sachsen-Anhalt,528
2010W35,Schleswig-Holstein,583
2010W35,Th�ringen,451
2010W36,Germany (until 1990 former territory of the FRG),"15,603"
2010W36,Baden-W�rttemberg,"1,759"
2010W36,Bayern,"2,18"
2010W36,Berlin,613
2010W36,Brandenburg,478
2010W36,Bremen,128
2010W36,Hamburg,324
2010W36,Hessen,"1,114"
2010W36,Mecklenburg-Vorpommern,356
2010W36,Niedersachsen,"1,561"
2010W36,Nordrhein-Westfalen,"3,488"
2010W36,Rheinland-Pfalz,781
2010W36,Saarland,229
2010W36,Sachsen,942
2010W36,Sachsen-Anhalt,575
2010W36,Schleswig-Holstein,574
2010W36,Th�ringen,501
2010W37,Germany (until 1990 former territory of the FRG),"15,464"
2010W37,Baden-W�rttemberg,"1,718"
2010W37,Bayern,"2,166"
2010W37,Berlin,562
2010W37,Brandenburg,531
2010W37,Bremen,133
2010W37,Hamburg,315
2010W37,Hessen,"1,123"
2010W37,Mecklenburg-Vorpommern,346
2010W37,Niedersachsen,"1,516"
2010W37,Nordrhein-Westfalen,"3,544"
2010W37,Rheinland-Pfalz,805
2010W37,Saarland,213
2010W37,Sachsen,902
2010W37,Sachsen-Anhalt,547
2010W37,Schleswig-Holstein,591
2010W37,Th�ringen,452
2010W38,Germany (until 1990 former territory of the FRG),"16,031"
2010W38,Baden-W�rttemberg,"1,837"
2010W38,Bayern,"2,32"
2010W38,Berlin,617
2010W38,Brandenburg,553
2010W38,Bremen,117
2010W38,Hamburg,346
2010W38,Hessen,"1,147"
2010W38,Mecklenburg-Vorpommern,372
2010W38,Niedersachsen,"1,52"
2010W38,Nordrhein-Westfalen,"3,545"
2010W38,Rheinland-Pfalz,823
2010W38,Saarland,208
2010W38,Sachsen,999
2010W38,Sachsen-Anhalt,565
2010W38,Schleswig-Holstein,579
2010W38,Th�ringen,483
2010W39,Germany (until 1990 former territory of the FRG),"15,621"
2010W39,Baden-W�rttemberg,"1,792"
2010W39,Bayern,"2,237"
2010W39,Berlin,579
2010W39,Brandenburg,500
2010W39,Bremen,132
2010W39,Hamburg,319
2010W39,Hessen,"1,059"
2010W39,Mecklenburg-Vorpommern,331
2010W39,Niedersachsen,"1,513"
2010W39,Nordrhein-Westfalen,"3,615"
2010W39,Rheinland-Pfalz,758
2010W39,Saarland,234
2010W39,Sachsen,905
2010W39,Sachsen-Anhalt,576
2010W39,Schleswig-Holstein,579
2010W39,Th�ringen,492
2010W40,Germany (until 1990 former territory of the FRG),"16,086"
2010W40,Baden-W�rttemberg,"1,827"
2010W40,Bayern,"2,283"
2010W40,Berlin,582
2010W40,Brandenburg,541
2010W40,Bremen,151
2010W40,Hamburg,344
2010W40,Hessen,"1,151"
2010W40,Mecklenburg-Vorpommern,326
2010W40,Niedersachsen,"1,593"
2010W40,Nordrhein-Westfalen,"3,589"
2010W40,Rheinland-Pfalz,823
2010W40,Saarland,241
2010W40,Sachsen,919
2010W40,Sachsen-Anhalt,567
2010W40,Schleswig-Holstein,638
2010W40,Th�ringen,511
2010W41,Germany (until 1990 former territory of the FRG),"15,909"
2010W41,Baden-W�rttemberg,"1,922"
2010W41,Bayern,"2,347"
2010W41,Berlin,599
2010W41,Brandenburg,510
2010W41,Bremen,127
2010W41,Hamburg,295
2010W41,Hessen,"1,107"
2010W41,Mecklenburg-Vorpommern,383
2010W41,Niedersachsen,"1,563"
2010W41,Nordrhein-Westfalen,"3,453"
2010W41,Rheinland-Pfalz,813
2010W41,Saarland,243
2010W41,Sachsen,911
2010W41,Sachsen-Anhalt,550
2010W41,Schleswig-Holstein,581
2010W41,Th�ringen,505
2010W42,Germany (until 1990 former territory of the FRG),"16,061"
2010W42,Baden-W�rttemberg,"1,848"
2010W42,Bayern,"2,377"
2010W42,Berlin,619
2010W42,Brandenburg,483
2010W42,Bremen,140
2010W42,Hamburg,338
2010W42,Hessen,"1,139"
2010W42,Mecklenburg-Vorpommern,342
2010W42,Niedersachsen,"1,551"
2010W42,Nordrhein-Westfalen,"3,58"
2010W42,Rheinland-Pfalz,796
2010W42,Saarland,203
2010W42,Sachsen,975
2010W42,Sachsen-Anhalt,579
2010W42,Schleswig-Holstein,598
2010W42,Th�ringen,493
2010W43,Germany (until 1990 former territory of the FRG),"16,457"
2010W43,Baden-W�rttemberg,"1,935"
2010W43,Bayern,"2,433"
2010W43,Berlin,588
2010W43,Brandenburg,513
2010W43,Bremen,149
2010W43,Hamburg,343
2010W43,Hessen,"1,172"
2010W43,Mecklenburg-Vorpommern,372
2010W43,Niedersachsen,"1,626"
2010W43,Nordrhein-Westfalen,"3,577"
2010W43,Rheinland-Pfalz,874
2010W43,Saarland,256
2010W43,Sachsen,955
2010W43,Sachsen-Anhalt,575
2010W43,Schleswig-Holstein,592
2010W43,Th�ringen,497
2010W44,Germany (until 1990 former territory of the FRG),"15,981"
2010W44,Baden-W�rttemberg,"1,896"
2010W44,Bayern,"2,288"
2010W44,Berlin,554
2010W44,Brandenburg,494
2010W44,Bremen,147
2010W44,Hamburg,306
2010W44,Hessen,"1,153"
2010W44,Mecklenburg-Vorpommern,325
2010W44,Niedersachsen,"1,579"
2010W44,Nordrhein-Westfalen,"3,617"
2010W44,Rheinland-Pfalz,805
2010W44,Saarland,241
2010W44,Sachsen,924
2010W44,Sachsen-Anhalt,547
2010W44,Schleswig-Holstein,617
2010W44,Th�ringen,488
2010W45,Germany (until 1990 former territory of the FRG),"16,316"
2010W45,Baden-W�rttemberg,"1,931"
2010W45,Bayern,"2,372"
2010W45,Berlin,571
2010W45,Brandenburg,531
2010W45,Bremen,146
2010W45,Hamburg,305
2010W45,Hessen,"1,102"
2010W45,Mecklenburg-Vorpommern,338
2010W45,Niedersachsen,"1,567"
2010W45,Nordrhein-Westfalen,"3,635"
2010W45,Rheinland-Pfalz,885
2010W45,Saarland,257
2010W45,Sachsen,946
2010W45,Sachsen-Anhalt,622
2010W45,Schleswig-Holstein,604
2010W45,Th�ringen,504
2010W46,Germany (until 1990 former territory of the FRG),"16,002"
2010W46,Baden-W�rttemberg,"1,792"
2010W46,Bayern,"2,289"
2010W46,Berlin,617
2010W46,Brandenburg,549
2010W46,Bremen,138
2010W46,Hamburg,334
2010W46,Hessen,"1,101"
2010W46,Mecklenburg-Vorpommern,373
2010W46,Niedersachsen,"1,642"
2010W46,Nordrhein-Westfalen,"3,549"
2010W46,Rheinland-Pfalz,833
2010W46,Saarland,212
2010W46,Sachsen,932
2010W46,Sachsen-Anhalt,561
2010W46,Schleswig-Holstein,560
2010W46,Th�ringen,520
2010W47,Germany (until 1990 former territory of the FRG),"16,553"
2010W47,Baden-W�rttemberg,"1,914"
2010W47,Bayern,"2,445"
2010W47,Berlin,599
